Datetime;Ambient Temperature [ºC];Global Radiation [W/m2];Diffuse Radiation [W/m2];Ultraviolet [W/m2];Wind Velocity [m/s];Wind Direction [º];Precipitation [mm];Atmospheric pressure [hPa]
2018-01-06T10:02:00+00:00;10.3;186.3764;176.80944;12.166066;4.316667;316.70972;0;1002.8834
2018-01-02T16:48:00+00:00;15.8;65.096032;30.03031;4.207375;1.05;144.0131;0;1032.1
2018-01-06T10:04:00+00:00;10.3;184.96832;174.84242;12.255294;4.933333;319.66888;0;1002.9
2018-01-02T17:19:00+00:00;15.066668;12.821474;12.852124;1.399327;1.25;41.660408;0;1032.1168
2018-01-06T10:11:00+00:00;10.3;168.68458;156.01966;12.45293;4.450001;325.164;0;1002.95
2018-01-02T17:25:00+00:00;14.8;10.023802;9.627944;1.05622;2.383334;36.166636;0;1032.2002
2018-01-06T10:30:00+00:00;10.3;247.62988;93.82552;16.786046;3.4;320.46618;0;1003.1
2018-01-06T10:36:00+00:00;10.6;400.068;75.735512;21.307304;5.133333;327.34168;0;1003.2668
2018-01-06T10:40:00+00:00;10.7;412.90404;70.243424;21.991258;3.116667;323.6936;0;1003.3
2018-01-02T19:22:00+00:00;12.900002;1.634706;1.6725590000000001;0.507232;2.016667;312.3374;0;1032.7666
2018-01-06T10:45:00+00:00;11.033334;423.22252;63.505564;22.668932;4.833334;315.00698;0;1003.2
2018-01-02T19:10:00+00:00;12.900002;1.405908;1.6723270000000001;0.511617;0.783333;17.31544;0;1032.7002
2018-01-06T11:01:00+00:00;11.416668;506.66136;61.985796;25.429396;3.116667;318.86868;0;1003.0
2018-01-02T19:24:00+00:00;12.900002;1.307958;1.670319;0.511849;2.2;319.333;0;1032.7002
2018-01-06T11:07:00+00:00;11.8;518.66088;60.527788;26.144288;4.333334;314.5364;0;1002.95
2018-01-02T19:19:00+00:00;12.900002;1.6025809999999998;1.8711419999999999;0.504522;2.666667;316.0;0;1032.8
2018-01-06T11:13:00+00:00;11.900002;531.90888;65.588548;26.745966;4.233333;322.65134;0;1002.95
2018-01-02T19:48:00+00:00;13.0;1.271573;1.680331;0.505263;1.916667;309.99994;0;1032.85
2018-01-06T11:17:00+00:00;12.0;537.1568;66.380248;27.118864;5.233333;323.2608;0;1002.9
2018-01-02T20:34:00+00:00;12.1;1.6512120000000001;1.6982659999999998;0.507701;0.466667;8.68646;0;1032.7002
2018-01-02T20:38:00+00:00;12.2;2.173138;2.291573;0.506609;0.9833329999999999;355.01568;0;1032.7002
2018-01-02T20:00:00+00:00;12.900002;2.113084;2.222104;0.511406;2.133334;331.64788;0;1032.8
2018-01-06T11:59:00+00:00;12.5;584.83564;67.886104;30.006048;5.583334;312.17306;0;1002.5334
2018-01-02T23:43:00+00:00;12.400002;1.579796;1.6430609999999999;0.5170009999999999;2.516667;316.66492;0;1032.8
2018-01-06T12:02:00+00:00;12.5;589.81048;68.299112;30.176756;6.183333;310.84028;0;1002.5
2018-01-02T23:51:00+00:00;12.400002;1.7590279999999998;1.646186;0.516795;2.983333;318.66654;0;1032.9
2018-01-06T12:03:00+00:00;12.5;588.13104;67.872512;30.216468;5.433333;306.16568;0;1002.55
2018-01-02T23:39:00+00:00;12.400002;1.981481;1.861435;0.515502;2.716667;308.83438;0;1032.8
2018-01-06T12:05:00+00:00;12.5;587.88696;65.53022;30.300736;5.55;311.83228;0;1002.5
2018-01-02T23:48:00+00:00;12.400002;1.7616459999999998;1.652721;0.517703;3.033333;317.832;0;1032.8834
2018-01-06T12:07:00+00:00;12.5;590.88844;66.165352;30.381698;5.266667;311.34448;0;1002.5
2018-01-02T23:37:00+00:00;12.466668;1.8058329999999998;2.034334;0.5146029999999999;2.983334;309.16724;0;1032.8
2018-01-06T12:09:00+00:00;12.5;588.74092;65.941908;30.402734;5.450001;321.34092;0;1002.4
2018-01-02T23:42:00+00:00;12.400002;1.870162;1.8479079999999999;0.5169969999999999;2.966667;314.00062;0;1032.8
2018-01-06T12:14:00+00:00;12.7;589.41216;62.768296;30.577248;5.066667;322.67822;0;1002.3
2018-01-02T23:54:00+00:00;12.35;1.472403;1.650861;0.518404;3.05;316.49978;0;1032.8334
2018-01-06T12:19:00+00:00;12.7;599.15972;69.935168;30.814506;6.466667;320.83352;0;1002.3
2018-01-02T23:56:00+00:00;12.283334;1.984727;2.014879;0.5182019999999999;2.9;317.16742;0;1032.8
2018-01-06T12:23:00+00:00;12.7;603.35308;68.635992;30.897268;7.133334;326.5;0;1002.2334
2018-01-02T23:35:00+00:00;12.5;1.661524;1.671492;0.514296;2.766667;311.50092;0;1032.8
2018-01-06T12:24:00+00:00;12.7;588.0796;67.980752;30.42678;6.466667;323.1665;0;1002.2334
2018-01-03T00:00:00+00:00;12.033334;2.284195;1.856567;0.5194;2.65;317.0;0;1032.8
2018-01-06T12:38:00+00:00;13.066666;609.32544;70.911328;31.056428;5.950001;328.16464;0;1002.1
2018-01-02T21:47:00+00:00;10.900002;1.7740619999999998;1.6527509999999999;0.509477;2.716667;318.99694;0;1033.0168
2018-01-06T12:43:00+00:00;13.1;609.3958;69.653248;31.045234;5.183334;330.17132;0;1002.0668
2018-01-02T21:24:00+00:00;11.283334;1.882048;1.6651449999999999;0.511582;3.166667;321.50098;0;1033.05
2018-01-06T12:45:00+00:00;13.2;605.12572;67.45472;30.97273;5.233333;340.81996;0;1002.0334
2018-01-02T21:22:00+00:00;11.2;1.4604949999999999;1.653048;0.502764;2.983333;311.33276;0;1033.0
2018-01-06T12:48:00+00:00;13.116666;595.94312;66.031012;30.956614;5.016667;319.15256;0;1002.0168
2018-01-02T21:31:00+00:00;11.0;2.63018;2.7067300000000003;0.509981;3.033334;315.33414;0;1033.1
2018-01-06T12:56:00+00:00;13.483334;583.12604;67.168256;30.869226;6.4;333.99204;0;1001.9334
2018-01-02T21:39:00+00:00;10.8;1.749018;1.8778009999999998;0.5040709999999999;2.716667;317.00016;0;1033.1
2018-01-06T13:10:00+00:00;13.5;589.43248;83.537824;30.416062;4.55;315.85812;0;1001.9168
2018-01-02T21:45:00+00:00;10.900002;1.6637179999999998;1.885419;0.5103800000000001;3.15;320.83352;0;1033.0
2018-01-06T13:13:00+00:00;13.5;591.66096;91.528872;30.170942;5.950001;330.5141;0;1001.85
2018-01-02T21:41:00+00:00;10.8;1.704806;1.680148;0.512077;3.116667;315.33466;0;1033.1
2018-01-06T13:18:00+00:00;13.433334;430.28592;102.52496;25.379092;5.316666;320.66504;0;1001.8334
2018-01-02T21:36:00+00:00;10.8;2.488012;2.5031660000000002;0.5065700000000001;2.7;307.3352;0;1033.0168
2018-01-06T13:29:00+00:00;13.1;331.7717;172.21044;21.034586;4.316667;319.66584;0;1001.6834
2018-01-02T22:02:00+00:00;10.6;1.681933;1.6555369999999998;0.51188;2.483333;316.83234;0;1033.0834
2018-01-06T13:41:00+00:00;13.3;350.86856;222.98014;21.963204;3.433334;323.99396;0;1001.6334
2018-01-02T22:11:00+00:00;10.7;1.453264;1.646445;0.50878;2.366667;314.50062;0;1033.0
2018-01-06T14:18:00+00:00;13.3;323.41284;206.6032;19.812356;5.816667;329.83364;0;1001.45
2018-01-02T22:09:00+00:00;10.55;1.651096;1.650458;0.509687;2.433333;323.5094;0;1033.0
2018-01-06T14:28:00+00:00;13.5;525.98576;264.40098;24.702812;4.65;311.82258;0;1001.3
2018-01-02T19:00:00+00:00;12.8;1.420094;1.688389;0.507416;2.116667;324.99732;0;1032.6
2018-01-02T18:58:00+00:00;12.883334;1.5414569999999999;1.684832;0.5091129999999999;2.2;330.16724;0;1032.6
2018-01-02T18:40:00+00:00;12.900002;1.359638;1.6677170000000001;0.5098579999999999;2.0;338.13728;0;1032.6
2018-01-02T18:50:00+00:00;12.900002;1.6668509999999999;1.664836;0.507684;1.9;331.83536;0;1032.5
2018-01-02T18:47:00+00:00;13.0;1.4410020000000001;1.672267;0.510779;1.6;330.9098;0;1032.5
2018-01-06T15:34:00+00:00;13.1;231.38658;169.39396;12.664686;4.1;322.00024;0;1002.0
2018-01-03T01:55:00+00:00;10.083334;2.293499;1.9297369999999998;0.503509;1.6;358.44816;0;1032.3
2018-01-06T15:42:00+00:00;12.900002;185.31884;116.95704;10.959358;4.983333;301.50062;0;1001.9834
2018-01-03T01:51:00+00:00;10.3;2.207128;1.8719359999999998;0.505605;1.266667;358.3112;0;1032.3
2018-01-06T16:14:00+00:00;12.1;74.852104;73.238784;5.874608;4.233333;307.8337;0;1002.3
2018-01-03T01:10:00+00:00;10.566668;3.628013;3.340509;0.509012;2.05;343.32848;0;1032.5
2018-01-06T16:54:00+00:00;11.366668;32.413704;31.973724;2.662865;2.833334;326.30706;0;1002.5
2018-01-03T00:56:00+00:00;11.3;1.641937;1.655832;0.5091089999999999;3.383334;336.49724;0;1032.5
2018-01-06T17:11:00+00:00;10.950002;17.749654;17.506972;1.710019;3.166667;318.52216;0;1002.6834
2018-01-02T22:28:00+00:00;10.850002;1.4543059999999999;1.676637;0.510126;2.833333;313.99848;0;1033.0168
2018-01-06T17:18:00+00:00;10.783334;12.586753999999999;11.953678;1.330124;3.083333;310.16464;0;1002.7
2018-01-02T22:55:00+00:00;12.150002;0.997838;1.655529;0.506636;3.016667;319.32232;0;1032.9
2018-01-06T17:24:00+00:00;10.7;6.922438;6.699436;1.065103;3.95;305.33524;0;1002.7
2018-01-02T22:27:00+00:00;10.8;1.485998;1.674955;0.51124;2.483333;302.66696;0;1033.0
2018-01-06T17:27:00+00:00;10.7;5.44056;4.740289;0.951136;3.583333;311.51844;0;1002.7668
2018-01-02T22:33:00+00:00;11.0;1.212031;1.660772;0.508938;1.333333;336.63892;0;1033.0
2018-01-06T17:35:00+00:00;10.6;3.6490679999999998;3.089367;0.709757;3.433334;307.4784;0;1002.8834
2018-01-02T22:42:00+00:00;10.983334;1.641435;1.656691;0.506829;2.4;315.01104;0;1033.0
2018-01-06T17:38:00+00:00;10.516666;2.885853;2.9929959999999998;0.642049;2.95;311.17364;0;1002.9
2018-01-02T22:32:00+00:00;11.0;1.4667189999999999;1.66687;0.5093369999999999;2.35;300.6654;0;1033.0
2018-01-06T17:42:00+00:00;10.5;2.5191470000000002;2.125319;0.577006;3.183334;316.66688;0;1002.9
2018-01-02T22:36:00+00:00;11.05;1.153048;1.6667839999999998;0.50853;2.85;318.5;0;1033.0
2018-01-06T17:43:00+00:00;10.400002;2.625651;2.268634;0.570025;3.266667;309.66834;0;1002.9
2018-01-02T21:11:00+00:00;11.233334;2.373351;2.079955;0.5095649999999999;2.333333;308.50122;0;1033.0
2018-01-06T17:46:00+00:00;10.400002;1.9723519999999999;1.9695939999999998;0.5483169999999999;3.516667;313.66912;0;1002.9
2018-01-02T20:42:00+00:00;11.866666;3.616314;3.46395;0.507105;1.366667;357.48248;0;1032.7002
2018-01-06T17:48:00+00:00;10.400002;2.118523;2.065455;0.5342939999999999;3.733333;309.33298;0;1002.8666
2018-01-02T21:14:00+00:00;11.2;2.161497;1.671166;0.5083759999999999;1.7833329999999998;309.32522;0;1033.0334
2018-01-06T17:49:00+00:00;10.400002;1.8377089999999998;1.650679;0.528493;3.7;312.33338;0;1002.8834
2018-01-02T20:45:00+00:00;11.683334;3.012301;2.902768;0.512331;1.633333;338.00048;0;1032.7334
2018-01-06T17:53:00+00:00;10.400002;1.6787100000000001;1.641151;0.51868;3.816667;311.8324;0;1002.8
2018-01-02T21:15:00+00:00;11.2;2.019847;1.670283;0.508162;1.766667;313.66654;0;1033.0168
2018-01-06T18:07:00+00:00;10.183334;1.978815;1.853578;0.511095;3.25;304.1681;0;1002.9
2018-01-02T20:43:00+00:00;11.8;3.557413;3.072557;0.51334;1.333333;353.98772;0;1032.7002
2018-01-06T18:09:00+00:00;10.1;1.937564;1.6493419999999999;0.509486;3.416667;303.4953;0;1002.9666
2018-01-02T21:05:00+00:00;11.7;1.602339;1.669427;0.512463;2.7;321.0003;0;1033.0
2018-01-06T18:13:00+00:00;10.033334;1.9951029999999998;2.052278;0.506184;3.416667;303.83472;0;1002.9666
2018-01-02T20:56:00+00:00;11.7;1.335737;1.688877;0.50643;1.333333;344.38196;0;1033.0
2018-01-06T18:14:00+00:00;10.0;1.894507;1.862695;0.5049779999999999;3.366667;307.83362;0;1002.9666
2018-01-03T01:25:00+00:00;10.5;1.079001;1.650574;0.508714;1.883333;311.15378;0;1032.4668
2018-01-06T18:15:00+00:00;10.0;1.986939;1.651915;0.512327;3.683334;303.50592;0;1002.9834
2018-01-03T01:36:00+00:00;10.900002;1.295021;1.646979;0.50931;2.866667;315.00152;0;1032.4
2018-01-06T18:43:00+00:00;9.7;1.5889;1.659384;0.510025;3.283334;302.99884;0;1003.1
2018-01-03T01:39:00+00:00;10.883334;1.5590359999999999;1.648658;0.5081129999999999;2.016667;334.16108;0;1032.4
2018-01-06T18:44:00+00:00;9.7;1.52656;1.6514600000000002;0.508126;3.433333;302.66482;0;1003.0334
2018-01-03T01:29:00+00:00;10.716668;1.084386;1.6469239999999998;0.504421;1.583333;7.43203;0;1032.4
2018-01-06T18:50:00+00:00;9.7;1.614475;1.659009;0.502825;3.083333;303.16684;0;1003.1
2018-01-03T01:31:00+00:00;10.883334;0.9973879999999999;1.640134;0.503917;2.25;328.02914;0;1032.4
2018-01-06T19:10:00+00:00;9.6;1.695075;1.865527;0.507346;2.966667;284.67176;0;1003.1
2018-01-03T01:15:00+00:00;10.3;2.716766;2.659953;0.5061100000000001;2.266667;46.965704;0;1032.5
2018-01-06T19:12:00+00:00;9.6;1.750127;1.669654;0.5071439999999999;2.6;292.7273;0;1003.1
2018-01-03T01:22:00+00:00;10.3;1.618436;1.634846;0.510126;1.183333;219.06428;0;1032.5
2018-01-06T19:18:00+00:00;9.5;1.6857280000000001;1.659084;0.504347;2.383333;293.49572;0;1003.1
2018-01-03T01:42:00+00:00;10.8;1.514276;1.637784;0.506513;2.783334;327.33386;0;1032.4
2018-01-06T19:31:00+00:00;9.400002;1.563399;1.642629;0.505873;3.05;299.8357;0;1003.15
2018-01-03T01:44:00+00:00;10.7;1.872967;1.782876;0.50561;2.8;323.6668;0;1032.3
2018-01-06T19:34:00+00:00;9.400002;1.687443;1.654353;0.504873;2.166667;300.00428;0;1003.2
2018-01-02T18:26:00+00:00;12.900002;2.065397;2.085337;0.508135;1.683333;333.33236;0;1032.6
2018-01-06T19:43:00+00:00;9.233334;1.490966;1.818749;0.511297;2.566666;317.00724;0;1003.2
2018-01-02T18:02:00+00:00;13.400002;1.860624;2.017451;0.510832;0.933333;344.3984;0;1032.4
2018-01-06T19:59:00+00:00;9.1;1.6404830000000001;1.664113;0.511025;2.983334;304.01214;0;1003.2
2018-01-06T20:01:00+00:00;9.1;1.816186;1.8614009999999999;0.5081129999999999;3.416667;307.78504;0;1003.2
2018-01-06T20:08:00+00:00;9.1;1.699811;1.661848;0.5129100000000001;2.533334;298.34814;0;1003.2666
2018-01-06T20:29:00+00:00;9.0;1.801045;1.646837;0.511726;2.933334;307.16784;0;1003.3
2018-01-02T18:05:00+00:00;13.3;1.798718;2.280876;0.508346;0.766667;332.1698;0;1032.4
2018-01-06T20:32:00+00:00;8.900002;1.997523;1.850581;0.509021;3.733333;306.00718;0;1003.3
2018-01-02T18:14:00+00:00;13.2;2.055855;1.917866;0.510687;1.05;345.40648;0;1032.5
2018-01-06T20:37:00+00:00;8.900002;2.102937;1.8672369999999998;0.5075259999999999;3.166667;301.4953;0;1003.3168
2018-01-02T18:20:00+00:00;13.1;2.494946;2.491459;0.508626;1.8;329.16468;0;1032.5
2018-01-06T20:44:00+00:00;8.900002;1.731497;1.852955;0.505412;2.966667;297.33648;0;1003.3
2018-01-02T18:24:00+00:00;13.0;2.456508;2.328397;0.512533;1.4;329.61944;0;1032.6
2018-01-06T20:50:00+00:00;8.8;1.7259280000000001;1.851615;0.511652;2.75;295.83514;0;1003.2834
2018-01-03T00:31:00+00:00;11.583334;1.696643;1.666261;0.504369;2.266667;325.6666;0;1032.75
2018-01-06T21:12:00+00:00;8.7;1.80822;1.654779;0.506649;3.133334;313.37952;0;1003.2
2018-01-03T00:18:00+00:00;11.5;1.773863;1.6602489999999999;0.508578;2.383334;312.00732;0;1032.8
2018-01-06T21:27:00+00:00;8.6;1.519369;1.6480800000000002;0.51188;2.616667;298.67584;0;1003.2334
2018-01-03T00:10:00+00:00;11.533334;2.889992;2.320049;0.511178;2.35;309.00128;0;1032.8
2018-01-06T21:32:00+00:00;8.683334;1.6073300000000001;1.6438030000000001;0.50999;3.0;307.3338;0;1003.3
2018-01-03T00:17:00+00:00;11.5;1.842882;1.666775;0.508679;2.3;309.501;0;1032.7834
2018-01-06T21:33:00+00:00;8.6;1.519806;1.64031;0.510586;2.8;317.00168;0;1003.3
2018-01-03T00:32:00+00:00;11.5;1.478301;1.658229;0.502764;1.65;331.33306;0;1032.8
2018-01-01T00:14:00+00:00;9.966668;1.617594;1.653058;0.507412;1.033333;3.761534;0;1031.6666
2018-01-03T00:01:00+00:00;12.0;2.500712;2.296626;0.5199079999999999;2.583333;320.00016;0;1032.8
2018-01-01T00:05:00+00:00;10.0;1.379761;1.639654;0.502768;2.533333;321.83344;0;1031.6
2018-01-03T02:07:00+00:00;9.900002;1.9579010000000001;2.054551;0.509065;2.55;328.66638;0;1032.25
2018-01-01T00:33:00+00:00;9.400002;2.302108;2.332967;0.508034;0.766667;0.750917;0;1031.3
2018-01-03T09:08:00+00:00;11.900002;180.28298;36.980036;9.931464;0.316667;26.422438;0;1033.1
2018-01-01T00:18:00+00:00;9.733334;1.6701519999999999;1.853025;0.506513;1.4;22.49839;0;1031.4
2018-01-03T08:39:00+00:00;9.316668;109.49968;38.661152;5.904858;1.516667;293.16364;0;1032.9
2018-01-01T00:40:00+00:00;9.1;1.6348669999999998;1.660348;0.510547;2.016667;32.960178;0;1031.2002
2018-01-03T08:33:00+00:00;8.916668;90.873472;36.856548;5.131298;3.466667;324.49976;0;1032.9
2018-01-01T07:36:00+00:00;7.883334;2.504283;2.324027;0.618512;3.316667;319.83332;0;1032.4
2018-01-03T08:31:00+00:00;8.866668;83.698576;34.765108;4.9139479999999995;3.216667;329.00076;0;1032.9
2018-01-01T07:48:00+00:00;7.700001;7.271361;6.336577;0.974923;2.45;331.66192;0;1032.5
2018-01-03T08:57:00+00:00;10.8;144.62698;35.339788;8.295586;0.766667;8.63656;0;1033.0
2018-01-01T07:53:00+00:00;7.5;8.756794;7.681926;1.2309809999999999;3.016667;324.16648;0;1032.5
2018-01-03T05:06:00+00:00;10.133332;2.113305;1.670979;0.515164;1.916667;314.50476;0;1032.05
2018-01-01T07:50:00+00:00;7.6;7.276516;6.358071;1.070009;2.283334;343.57824;0;1032.5
2018-01-03T04:52:00+00:00;9.900002;0.9641419999999999;1.651414;0.502211;2.883334;320.33328;0;1032.0
2018-01-01T08:06:00+00:00;7.5;22.478644;13.358526;2.161517;2.033333;333.5003;0;1032.6
2018-01-03T05:20:00+00:00;10.316668;1.7863129999999998;1.665895;0.515958;2.416667;49.5114;0;1032.1
2018-01-01T07:38:00+00:00;7.9;2.658702;2.612788;0.6505369999999999;2.966667;321.83338;0;1032.3
2018-01-03T05:05:00+00:00;10.250002;1.689311;1.6594289999999998;0.514962;1.966667;313.5;0;1032.0
2018-01-01T04:02:00+00:00;7.700001;2.9724839999999997;2.680715;0.511604;2.7;311.49988;0;1031.2002
2018-01-03T04:48:00+00:00;9.8;1.221751;1.652304;0.501611;2.133334;320.83564;0;1032.0
2018-01-01T04:01:00+00:00;7.700001;3.002191;2.877178;0.511196;3.166667;314.33328;0;1031.2002
2018-01-03T05:01:00+00:00;10.433334;1.0829900000000001;1.673284;0.511963;0.65;6.9880700000000004;0;1032.0
2018-01-01T04:18:00+00:00;7.3;2.547725;2.671332;0.506688;3.866667;313.66688;0;1031.3666
2018-01-03T05:27:00+00:00;9.2;4.950436;4.588961;0.51587;1.3;347.9922;0;1032.0834
2018-01-01T04:29:00+00:00;6.9;1.56431;1.8409879999999998;0.5037809999999999;2.933334;321.83352;0;1031.5
2018-01-03T04:46:00+00:00;9.7;1.1994500000000001;1.649248;0.5026149999999999;0.85;134.36104;0;1032.0
2018-01-01T04:11:00+00:00;7.6;2.432536;1.883672;0.510608;3.116667;326.99918;0;1031.3
2018-01-03T04:50:00+00:00;9.8;1.195394;1.651981;0.502312;2.6;324.66674;0;1032.0
2018-01-01T03:46:00+00:00;8.5;1.370804;1.6515909999999998;0.509595;3.383334;328.33344;0;1031.1
2018-01-03T07:33:00+00:00;9.483334;2.847679;2.681543;0.573489;2.566667;31.83766;0;1032.5
2018-01-01T03:55:00+00:00;8.0;2.7221729999999997;2.669998;0.5112;2.933334;323.16674;0;1031.3
2018-01-03T07:41:00+00:00;9.516666;3.768371;3.659408;0.7172109999999999;2.85;325.66654;0;1032.5
2018-01-01T03:44:00+00:00;8.5;1.492568;1.6490200000000002;0.50899;3.8;324.83326;0;1031.1666
2018-01-03T07:39:00+00:00;9.400002;3.870213;3.616603;0.667883;2.75;319.83344;0;1032.5
2018-01-01T06:25:00+00:00;7.116667;1.21234;1.621443;0.51031;1.333333;343.1216;0;1032.2002
2018-01-03T07:09:00+00:00;10.0;1.5804369999999999;1.646075;0.514572;2.083333;323.66668;0;1032.4
2018-01-01T06:35:00+00:00;6.766667;1.737717;1.657327;0.510301;2.016667;43.632732;0;1032.2002
2018-01-03T08:06:00+00:00;9.3;28.371542;19.924008;2.245577;1.766667;338.4446;0;1032.4
2018-01-01T06:36:00+00:00;6.700001;1.728392;1.639605;0.509201;1.9;341.78664;0;1032.2334
2018-01-03T08:12:00+00:00;8.1;41.53206;26.993804;2.8372450000000002;1.266667;358.66668;0;1032.5
2018-01-01T06:32:00+00:00;6.916667;1.6256279999999999;1.644491;0.511406;1.883333;2.955386;0;1032.1
2018-01-03T07:14:00+00:00;10.0;1.492476;1.6365500000000002;0.514883;2.25;324.16644;0;1032.4
2018-01-03T05:49:00+00:00;9.216666;1.115227;1.636342;0.505539;0.783333;347.27836;0;1032.2002
2018-01-03T05:29:00+00:00;8.666668;5.179766;4.696269;0.516269;1.483333;343.66436;0;1032.0
2018-01-03T05:40:00+00:00;8.716666;1.7946019999999998;1.661804;0.5110549999999999;2.5;318.83338;0;1032.2002
2018-01-03T06:03:00+00:00;9.533334;1.382954;1.6500409999999999;0.511783;2.716667;320.5;0;1032.1
2018-01-03T06:05:00+00:00;9.6;1.396468;1.656532;0.511783;2.483333;322.6665;0;1032.1
2018-01-01T06:11:00+00:00;6.9;1.511374;1.633642;0.510705;3.35;312.33346;0;1032.0
2018-01-03T05:52:00+00:00;9.5;1.058882;1.631378;0.503544;0.6333329999999999;339.4998;0;1032.2002
2018-01-01T03:35:00+00:00;8.400002;1.199786;1.639408;0.510806;3.55;324.00006;0;1031.1
2018-01-03T04:27:00+00:00;9.533334;1.201089;1.654252;0.50721;2.983333;306.66688;0;1031.9
2018-01-01T03:36:00+00:00;8.400002;1.514751;1.630573;0.5101;3.25;325.99988;0;1031.1
2018-01-03T04:15:00+00:00;9.1;1.701776;1.651023;0.5042019999999999;2.933334;316.83328;0;1032.0834
2018-01-01T03:27:00+00:00;8.3;1.091263;1.658423;0.5042679999999999;3.166667;319.33346;0;1031.2002
2018-01-03T04:16:00+00:00;9.1;1.4379439999999999;1.636003;0.504505;2.85;317.16662;0;1032.0668
2018-01-01T02:58:00+00:00;7.9;1.7217959999999999;1.66458;0.5073329999999999;2.7;321.83282;0;1031.8
2018-01-03T04:44:00+00:00;9.7;1.172276;1.6468180000000001;0.503413;1.466667;274.08112;0;1032.0
2018-01-01T03:20:00+00:00;8.2;1.29394;1.636279;0.505873;2.2;316.0;0;1031.4
2018-01-03T04:23:00+00:00;9.3;1.405174;1.650869;0.509525;3.133333;313.5;0;1032.0
2018-01-01T07:05:00+00:00;7.383334;1.129153;1.604965;0.510902;4.183334;321.00016;0;1032.3
2018-01-03T10:12:00+00:00;16.083332;366.66524;55.65828;19.646682;0.466667;215.10996;0;1033.5668
2018-01-01T07:07:00+00:00;7.583334;1.086446;1.616991;0.509907;3.9;320.16706;0;1032.2002
2018-01-03T10:05:00+00:00;15.5;354.23952;57.73262;18.742256;0.833333;221.98228;0;1033.5168
2018-01-01T07:34:00+00:00;7.866667;1.9889999999999999;1.696284;0.589774;3.25;319.5;0;1032.4
2018-01-03T10:15:00+00:00;16.216668;373.04708;54.616152;20.014032;0.266667;215.7982;0;1033.6
2018-01-01T07:22:00+00:00;7.8;1.619384;1.62947;0.520531;3.25;313.83362;0;1032.4
2018-01-03T10:04:00+00:00;15.5;350.55852;55.95538;18.582596;0.866667;217.12432;0;1033.5
2018-01-01T07:21:00+00:00;7.8;1.5641340000000001;1.633534;0.5195219999999999;3.35;313.3345;0;1032.4
2018-01-03T03:06:00+00:00;10.900002;1.471873;1.662828;0.509582;1.866667;318.33416;0;1032.0
2018-01-01T05:49:00+00:00;6.933333;1.209876;1.63222;0.50343;2.183333;333.48834;0;1032.1334
2018-01-03T02:10:00+00:00;9.900002;1.4751189999999998;1.64716;0.506061;2.716667;321.5;0;1032.2002
2018-01-01T05:32:00+00:00;6.5;1.712292;1.6475879999999998;0.5063329999999999;3.216667;322.66666;0;1031.8168
2018-01-03T02:32:00+00:00;10.6;0.9884189999999999;1.651108;0.505877;2.583333;323.16626;0;1032.1
2018-01-01T05:53:00+00:00;7.0;1.458208;1.6237789999999999;0.501918;3.633334;328.16656;0;1032.1666
2018-01-03T02:36:00+00:00;10.850002;1.021608;1.6414019999999998;0.506188;1.966667;332.00382;0;1032.1
2018-01-01T05:57:00+00:00;6.9;1.8294579999999998;1.859642;0.5094989999999999;3.583333;312.16666;0;1032.1
2018-01-03T02:39:00+00:00;10.900002;1.078259;1.650995;0.505684;2.666667;321.5;0;1032.1
2018-01-01T05:43:00+00:00;6.8;1.632121;1.630998;0.504031;2.983334;333.00068;0;1031.9
2018-01-03T03:00:00+00:00;11.0;1.273916;1.655438;0.5069859999999999;2.166667;312.99816;0;1032.0
2018-01-01T05:39:00+00:00;6.8;1.42101;1.652502;0.504136;4.350001;324.33346;0;1032.0
2018-01-01T02:34:00+00:00;8.2;1.698531;1.65307;0.504509;2.366667;319.33356;0;1031.9
2018-01-01T02:35:00+00:00;8.2;1.483535;1.655;0.502505;2.316667;319.17034;0;1031.9
2018-01-01T02:17:00+00:00;8.0;1.58565;1.6653850000000001;0.500725;3.366667;320.49564;0;1032.1
2018-01-03T09:25:00+00:00;13.55;236.39112;41.096848;12.704534;0.183333;276.07388;0;1033.3
2018-01-01T02:52:00+00:00;8.05;1.676259;1.6572559999999998;0.509245;3.1;316.1666;0;1031.9
2018-01-03T09:58:00+00:00;15.3;331.23752;52.265868;17.685988;0.5666669999999999;237.3323;0;1033.5
2018-01-01T02:09:00+00:00;8.0;1.114578;1.674328;0.50632;1.4;269.51284;0;1032.0
2018-01-03T09:59:00+00:00;15.400002;335.1464;52.855144;17.862132;0.8;222.74552;0;1033.5334
2018-01-01T04:40:00+00:00;6.700001;1.910745;1.642733;0.510122;3.583334;322.49976;0;1031.4834
2018-01-03T04:14:00+00:00;9.016666;1.652699;1.6534209999999998;0.504404;3.283333;321.16656;0;1032.0834
2018-01-03T04:07:00+00:00;8.900002;1.434553;1.652461;0.50992;1.766667;25.422212;0;1032.2002
2018-01-03T03:28:00+00:00;10.166668;2.997982;2.480796;0.505776;0.9833329999999999;345.1656;0;1032.1
2018-01-03T03:19:00+00:00;10.533334;2.089181;2.104271;0.508289;0.733333;13.167928;0;1032.0
2018-01-03T03:23:00+00:00;10.400002;1.7901479999999999;1.716174;0.508192;1.183333;340.49884;0;1032.0
2018-01-03T03:07:00+00:00;10.816668;1.763016;1.669521;0.50899;1.883333;316.16656;0;1032.0
